X,Y,Z,Qw,Qx,Qy,Qz,clump_type,absv
0.05694550276,0,0.09284199774,1,0,0,0,0002,0.006207745057
0.0640810132,0,0.09225364029,1,0,0,0,0002,0.01508758031
0.07121649384,0,0.09406460822,1,0,0,0,0010,0.01319661271
0.07835200429,0,0.09371970594,1,0,0,0,0010,0.003863088787
0.08548751473,0,0.09282360971,1,0,0,0,0005,0.002123735612
0.09262299538,0,0.09359394014,1,0,0,0,0010,0.005828378722
-0.09290000051,0,0.09920848906,1,0,0,0,0000,0.01425021887
-0.08576449752,0,0.1003998667,1,0,0,0,0009,0.001928653568
-0.07862900198,0,0.1006155163,1,0,0,0,0003,0.01273960527
-0.07149349898,0,0.1006620079,1,0,0,0,0001,0.01190129947
-0.06435799599,0,0.1020232588,1,0,0,0,0002,0.002114946255
-0.05722250044,0,0.1006006747,1,0,0,0,0001,0.0006559765316
-0.05008699745,0,0.1015150398,1,0,0,0,0007,0.001645059441
-0.04295149446,0,0.09852491319,1,0,0,0,0004,0.0009374920628
-0.03581599891,0,0.1006058306,1,0,0,0,0008,0.00549416244
-0.02868049592,0,0.1010200232,1,0,0,0,0009,0.008155108429
-0.02154500037,0,0.1003554314,1,0,0,0,0001,0.01932898536
-0.01440949738,0,0.09839703143,1,0,0,0,0007,0.0007261948776
-0.007273994386,0,0.1004796773,1,0,0,0,0005,0.001903649536
-0.0001384988427,0,0.101140216,1,0,0,0,0008,0.01334225014
0.006997004151,0,0.1030000001,1,0,0,0,0009,0.01497098152
0.01413249969,0,0.1006973237,1,0,0,0,0009,0.008635071106
0.02126801014,0,0.1007686406,1,0,0,0,0000,0.01407886855
0.02840350568,0,0.09797661006,1,0,0,0,0002,0.008993178606
0.03553900123,0,0.1007679552,1,0,0,0,0009,0.01042126399
0.04267451167,0,0.09953437746,1,0,0,0,0008,0.003708873643
0.04980999231,0,0.09931759536,1,0,0,0,0008,0.002499852097
0.05694550276,0,0.09896872938,1,0,0,0,0001,0.006590848323
0.0640810132,0,0.09832440317,1,0,0,0,0000,0.01605930366
0.07121649384,0,0.100993827,1,0,0,0,0009,0.01407350041
0.07835200429,0,0.1004026085,1,0,0,0,0004,0.00416024588
0.08548751473,0,0.09935314953,1,0,0,0,0006,0.002062908607
0.09262299538,0,0.1001681238,1,0,0,0,0002,0.006424351595
-0.09290000051,0,0.1056853086,1,0,0,0,0010,0.01498267334
-0.08576449752,0,0.1070859283,1,0,0,0,0005,0.002069958718
-0.07862900198,0,0.1067393571,1,0,0,0,0000,0.01346743759
-0.07149349898,0,0.1067952365,1,0,0,0,0002,0.01263762265
-0.06435799599,0,0.1085950583,1,0,0,0,0010,0.002380084246
-0.05722250044,0,0.1070301086,1,0,0,0,0008,0.0005851439782
-0.05008699745,0,0.1079451591,1,0,0,0,0002,0.001795463846
-0.04295149446,0,0.1047590524,1,0,0,0,0001,0.001100899419
-0.03581599891,0,0.1072389632,1,0,0,0,0005,0.005755354185
-0.02868049592,0,0.1077947468,1,0,0,0,0007,0.008601622656
-0.02154500037,0,0.106581673,1,0,0,0,0004,0.02049930021
-0.01440949738,0,0.1047696024,1,0,0,0,0001,0.000801092363
-0.007273994386,0,0.1071642786,1,0,0,0,0009,0.001995059662
-0.0001384988427,0,0.1078066379,1,0,0,0,0006,0.01421693526
0.006997004151,0,0.1098297089,1,0,0,0,0008,0.01594100893
0.01413249969,0,0.1072769612,1,0,0,0,0003,0.009129527956
0.02126801014,0,0.1072428077,1,0,0,0,0010,0.01497939415
0.02840350568,0,0.10420762,1,0,0,0,0003,0.009579258971
0.03553900123,0,0.1076457649,1,0,0,0,0009,0.01073070709
0.04267451167,0,0.106062606,1,0,0,0,0003,0.003828226821
0.04980999231,0,0.1060954481,1,0,0,0,0008,0.002655426972
0.05694550276,0,0.105395928,1,0,0,0,0008,0.006963778287
0.0640810132,0,0.1045455486,1,0,0,0,0005,0.01701096259
0.07121649384,0,0.1078231484,1,0,0,0,0008,0.01496301033
0.07835200429,0,0.1068855673,1,0,0,0,0006,0.004468436353
0.08548751473,0,0.1060831398,1,0,0,0,0009,0.001978436951
0.09262299538,0,0.1065422446,1,0,0,0,0006,0.007050606888
-0.09290000051,0,0.1122625321,1,0,0,0,0002,0.01587050222
-0.08576449752,0,0.1135220081,1,0,0,0,0004,0.00221286132
-0.07862900198,0,0.1128133386,1,0,0,0,0002,0.01419211552
-0.07149349898,0,0.1130787879,1,0,0,0,0004,0.01338037103
-0.06435799599,0,0.1153674275,1,0,0,0,0006,0.002518665045
-0.05722250044,0,0.1135598868,1,0,0,0,0003,0.0004942289088
-0.05008699745,0,0.1140250415,1,0,0,0,0000,0.001947279205
-0.04295149446,0,0.111293599,1,0,0,0,0010,0.001265996834
-0.03581599891,0,0.1136220247,1,0,0,0,0003,0.006008225959
-0.02868049592,0,0.1145697087,1,0,0,0,0009,0.00903506577
-0.02154500037,0,0.1127580553,1,0,0,0,0000,0.02164465003
-0.01440949738,0,0.1110421568,1,0,0,0,0005,0.0008710531401
-0.007273994386,0,0.1135989279,1,0,0,0,0000,0.002081558341
-0.0001384988427,0,0.1141726822,1,0,0,0,0002,0.01509516779
0.006997004151,0,0.1162591726,1,0,0,0,0001,0.0168881733
0.01413249969,0,0.113556549,1,0,0,0,0003,0.009618031792
0.02126801014,0,0.1141177565,1,0,0,0,0008,0.01583691873
0.02840350568,0,0.1103887409,1,0,0,0,0001,0.01016281452
0.03553900123,0,0.1145737916,1,0,0,0,0010,0.01099498197
0.04267451167,0,0.1126910299,1,0,0,0,0010,0.003928658552
0.04980999231,0,0.1128735393,1,0,0,0,0008,0.002823822433
0.05694550276,0,0.1121236533,1,0,0,0,0007,0.007322164252
0.0640810132,0,0.1108169407,1,0,0,0,0001,0.01794478111
0.07121649384,0,0.1146526188,1,0,0,0,0009,0.0158601813
0.07835200429,0,0.1133687049,1,0,0,0,0004,0.004779789597
0.08548751473,0,0.112913385,1,0,0,0,0008,0.001873539179
0.09262299538,0,0.1131668836,1,0,0,0,0007,0.007697087713
-0.09290000051,0,0.1184895784,1,0,0,0,0003,0.01672434248
-0.08576449752,0,0.1201083511,1,0,0,0,0008,0.002353471471
-0.07862900198,0,0.1191378981,1,0,0,0,0005,0.01490592398
-0.07149349898,0,0.1194125861,1,0,0,0,0003,0.01413040515
-0.06435799599,0,0.1217395514,1,0,0,0,0002,0.002715402516
-0.05722250044,0,0.1201899499,1,0,0,0,0010,0.0003927627113
-0.05008699745,0,0.1203052551,1,0,0,0,0006,0.002094014315
-0.04295149446,0,0.1177783161,1,0,0,0,0000,0.00143189868
-0.03581599891,0,0.1198551506,1,0,0,0,0002,0.006249269005
-0.02868049592,0,0.1211946756,1,0,0,0,0004,0.009458101355
-0.02154500037,0,0.1189846247,1,0,0,0,0005,0.02278251015
-0.01440949738,0,0.1175651997,1,0,0,0,0006,0.0009254722972
-0.007273994386,0,0.1195833534,1,0,0,0,0000,0.002161011798
-0.0001384988427,0,0.1205389351,1,0,0,0,0006,0.0159826763
0.006997004151,0,0.1225386709,1,0,0,0,0005,0.01783776283
0.01413249969,0,0.1201866716,1,0,0,0,0010,0.01007509883
0.02126801014,0,0.1206424683,1,0,0,0,0003,0.01676017791
0.02840350568,0,0.1165200025,1,0,0,0,0002,0.01072095148
0.03553900123,0,0.121051535,1,0,0,0,0000,0.0114811603
0.04267451167,0,0.1196199507,1,0,0,0,0009,0.004006624222
0.04980999231,0,0.1192513555,1,0,0,0,0000,0.003007536288
0.05694550276,0,0.1189516634,1,0,0,0,0010,0.007665954996
0.0640810132,0,0.1172887832,1,0,0,0,0009,0.01885819063
0.07121649384,0,0.1215824932,1,0,0,0,0010,0.01675368287
0.07835200429,0,0.1198019832,1,0,0,0,0005,0.005092879292
0.08548751473,0,0.1193434745,1,0,0,0,0001,0.001751875971
0.09262299538,0,0.119491294,1,0,0,0,0000,0.008380988613
-0.09290000051,0,0.124816969,1,0,0,0,0004,0.01778073609
-0.08576449752,0,0.1268949956,1,0,0,0,0008,0.002489136066
-0.07862900198,0,0.1255127043,1,0,0,0,0003,0.01561750472
-0.07149349898,0,0.1257465333,1,0,0,0,0004,0.01486555301
-0.06435799599,0,0.1281619519,1,0,0,0,0007,0.002955461619
-0.05722250044,0,0.1270204335,1,0,0,0,0007,0.0002711181296
-0.05008699745,0,0.1267357916,1,0,0,0,0003,0.002235347405
-0.04295149446,0,0.1237628311,1,0,0,0,0000,0.00160015875
-0.03581599891,0,0.1261384338,1,0,0,0,0004,0.00647642836
-0.02868049592,0,0.1274193078,1,0,0,0,0001,0.009880362079
-0.02154500037,0,0.1256618947,1,0,0,0,0009,0.02381841652
-0.01440949738,0,0.1238880903,1,0,0,0,0001,0.0009677435155
-0.007273994386,0,0.1257180721,1,0,0,0,0003,0.002230165061
-0.0001384988427,0,0.1268552691,1,0,0,0,0001,0.01688355953
0.006997004151,0,0.1292187721,1,0,0,0,0009,0.01873909496
0.01413249969,0,0.1270172447,1,0,0,0,0007,0.01051516365
0.02126801014,0,0.1271173209,1,0,0,0,0007,0.01769337803
0.02840350568,0,0.1230017394,1,0,0,0,0008,0.01130550727
0.03553900123,0,0.1272291094,1,0,0,0,0004,0.01191909984
0.04267451167,0,0.1265489906,1,0,0,0,0010,0.004063017666
0.04980999231,0,0.1252289563,1,0,0,0,0000,0.003201777581
0.05694550276,0,0.1258799583,1,0,0,0,0009,0.00799554307
0.0640810132,0,0.1242114753,1,0,0,0,0010,0.01973404549
0.07121649384,0,0.1282622665,1,0,0,0,0004,0.01764571667
0.07835200429,0,0.1263355464,1,0,0,0,0006,0.005407463294
0.08548751473,0,0.1256736368,1,0,0,0,0006,0.001623050659
0.09262299538,0,0.1256156415,1,0,0,0,0003,0.009087790735
-0.09290000051,0,0.1311445385,1,0,0,0,0003,0.01878151298
-0.08576449752,0,0.1334817261,1,0,0,0,0004,0.00262375921
-0.07862900198,0,0.1318376511,1,0,0,0,0004,0.01633103937
-0.07149349898,0,0.1322808713,1,0,0,0,0007,0.01558029279
-0.06435799599,0,0.1344844848,1,0,0,0,0000,0.003173054196
-0.05722250044,0,0.1336009353,1,0,0,0,0005,0.0001151675606
-0.05008699745,0,0.1333165914,1,0,0,0,0009,0.002371161478
-0.04295149446,0,0.1299977154,1,0,0,0,0005,0.001762548112
-0.03581599891,0,0.1327221543,1,0,0,0,0008,0.006682569161
-0.02868049592,0,0.1338943988,1,0,0,0,0009,0.01029585581
-0.02154500037,0,0.1325395852,1,0,0,0,0009,0.0249315314
-0.01440949738,0,0.1302111298,1,0,0,0,0006,0.00100095151
-0.007273994386,0,0.1320530921,1,0,0,0,0004,0.002291872632
-0.0001384988427,0,0.133121714,1,0,0,0,0005,0.01778567955
0.006997004151,0,0.1356488019,1,0,0,0,0000,0.01970541105
0.01413249969,0,0.1333976537,1,0,0,0,0001,0.01097441092
0.02126801014,0,0.1334421188,1,0,0,0,0000,0.01864280738
0.02840350568,0,0.1294335872,1,0,0,0,0001,0.01191296242
0.03553900123,0,0.1336071342,1,0,0,0,0004,0.01219307352
0.04267451167,0,0.1335282177,1,0,0,0,0010,0.004099869169
0.04980999231,0,0.1314069182,1,0,0,0,0004,0.003398428205
0.05694550276,0,0.1324580759,1,0,0,0,0003,0.008330484852
0.0640810132,0,0.1308339983,1,0,0,0,0003,0.0206054505
0.07121649384,0,0.1346919686,1,0,0,0,0005,0.01853423007
0.07835200429,0,0.1331195384,1,0,0,0,0010,0.005722355563
0.08548751473,0,0.13245444,1,0,0,0,0010,0.001492641983
0.09262299538,0,0.132190749,1,0,0,0,0009,0.009794936515
-0.09290000051,0,0.1377726048,1,0,0,0,0010,0.01973765157
-0.08576449752,0,0.1398684829,1,0,0,0,0004,0.00275536417
-0.07862900198,0,0.1381628364,1,0,0,0,0003,0.01704334654
-0.07149349898,0,0.1390155703,1,0,0,0,0008,0.01628408581
-0.06435799599,0,0.14095743,1,0,0,0,0010,0.003396418178
-0.05722250044,0,0.139931336,1,0,0,0,0002,8.329474076e-05
-0.05008699745,0,0.1401979476,1,0,0,0,0009,0.002501719398
-0.04295149446,0,0.1363829523,1,0,0,0,0003,0.001916950569
-0.03581599891,0,0.1393060833,1,0,0,0,0004,0.006863561459
-0.02868049592,0,0.1404197961,1,0,0,0,0002,0.01071195677
-0.02154500037,0,0.1394675523,1,0,0,0,0010,0.02604009584
-0.01440949738,0,0.1366344839,1,0,0,0,0003,0.001022506156
-0.007273994386,0,0.1384383589,1,0,0,0,0004,0.002354901982
-0.0001384988427,0,0.13933824,1,0,0,0,0000,0.0186807625
0.006997004151,0,0.1419288367,1,0,0,0,0006,0.02077900246
0.01413249969,0,0.1394278556,1,0,0,0,0000,0.01143296808
0.02126801014,0,0.1398672312,1,0,0,0,0009,0.01959690079
0.02840350568,0,0.1357655376,1,0,0,0,0006,0.0124897426
0.03553900123,0,0.1401354522,1,0,0,0,0007,0.01245788112
0.04267451167,0,0.1404575258,1,0,0,0,0009,0.004116331693
0.04980999231,0,0.1380356103,1,0,0,0,0009,0.003591930959
0.05694550276,0,0.1390863806,1,0,0,0,0010,0.008665557019
0.0640810132,0,0.1369559616,1,0,0,0,0000,0.02148564532
0.07121649384,0,0.1413720995,1,0,0,0,0009,0.01939900406
0.07835200429,0,0.1400038153,1,0,0,0,0008,0.006042442285
0.08548751473,0,0.1390853375,1,0,0,0,0003,0.001358314301
0.09262299538,0,0.1386158615,1,0,0,0,0000,0.01052502356
-0.09290000051,0,0.1443008631,1,0,0,0,0001,0.02075159736
-0.08576449752,0,0.146305427,1,0,0,0,0005,0.002883100184
-0.07862900198,0,0.1444381326,1,0,0,0,0003,0.01775320061
-0.07149349898,0,0.1459006518,1,0,0,0,0010,0.01695307344
-0.06435799599,0,0.1477812082,1,0,0,0,0007,0.003644257551
-0.05722250044,0,0.1464120895,1,0,0,0,0008,0.0003111999831
-0.05008699745,0,0.147129491,1,0,0,0,0010,0.002627704293
-0.04295149446,0,0.1429184824,1,0,0,0,0008,0.002062794054
-0.03581599891,0,0.1459401995,1,0,0,0,0009,0.007023536135
-0.02868049592,0,0.1464948207,1,0,0,0,0000,0.01114136353
-0.02154500037,0,0.1464457065,1,0,0,0,0010,0.02711539529
-0.01440949738,0,0.1431080252,1,0,0,0,0007,0.001033749431
-0.007273994386,0,0.1448738128,1,0,0,0,0005,0.002426339081
-0.0001384988427,0,0.1457051784,1,0,0,0,0008,0.01956537552
0.006997004151,0,0.1484592706,1,0,0,0,0005,0.02191480063
0.01413249969,0,0.1454081982,1,0,0,0,0000,0.01187952049
0.02126801014,0,0.1466429979,1,0,0,0,0007,0.02051916905
0.02840350568,0,0.1422478706,1,0,0,0,0004,0.01306916494
0.03553900123,0,0.1466639489,1,0,0,0,0004,0.01272022165
0.04267451167,0,0.1471367329,1,0,0,0,0005,0.004115760326
0.04980999231,0,0.1445143968,1,0,0,0,0001,0.003783880034
0.05694550276,0,0.145664826,1,0,0,0,0002,0.008997701108
0.0640810132,0,0.1430781037,1,0,0,0,0003,0.02235706337
0.07121649384,0,0.1482026428,1,0,0,0,0008,0.0202497337
0.07835200429,0,0.1468883008,1,0,0,0,0010,0.006365804933
0.08548751473,0,0.1454160959,1,0,0,0,0004,0.001221657149
0.09262299538,0,0.1449911147,1,0,0,0,0008,0.01126630325
-0.09290000051,0,0.1507792324,1,0,0,0,0009,0.02168915793
-0.08576449752,0,0.1525423974,1,0,0,0,0000,0.003007531865
-0.07862900198,0,0.1510140449,1,0,0,0,0009,0.01844689623
-0.07149349898,0,0.1525357813,1,0,0,0,0003,0.01761831529
-0.06435799599,0,0.1545051485,1,0,0,0,0008,0.003818576457
-0.05722250044,0,0.1528930515,1,0,0,0,0002,0.0005610606167
-0.05008699745,0,0.1539111584,1,0,0,0,0006,0.002754729707
-0.04295149446,0,0.1497544199,1,0,0,0,0009,0.002194944071
-0.03581599891,0,0.1528247446,1,0,0,0,0009,0.007155874278
-0.02868049592,0,0.1527702063,1,0,0,0,0006,0.0115737915
-0.02154500037,0,0.1532739848,1,0,0,0,0007,0.02820266038
-0.01440949738,0,0.1495816857,1,0,0,0,0003,0.0010341733
-0.007273994386,0,0.1512594074,1,0,0,0,0003,0.002509940183
-0.0001384988427,0,0.1522727162,1,0,0,0,0004,0.02044309676
0.006997004151,0,0.1551400274,1,0,0,0,0009,0.0229613483
0.01413249969,0,0.1515889019,1,0,0,0,0004,0.01231517922
0.02126801014,0,0.1532187909,1,0,0,0,0005,0.021425521
0.02840350568,0,0.1485801786,1,0,0,0,0003,0.01363515574
0.03553900123,0,0.1531425864,1,0,0,0,0006,0.01313866396
0.04267451167,0,0.1535658389,1,0,0,0,0004,0.004100081045
0.04980999231,0,0.1505429,1,0,0,0,0000,0.003974695224
0.05694550276,0,0.1521432847,1,0,0,0,0008,0.009330441244
0.0640810132,0,0.1496510357,1,0,0,0,0009,0.02319813333
0.07121649384,0,0.1550333649,1,0,0,0,0009,0.02109665051
0.07835200429,0,0.1536729485,1,0,0,0,0006,0.006688949652
0.08548751473,0,0.1515968889,1,0,0,0,0000,0.001085739234
0.09262299538,0,0.1514166445,1,0,0,0,0001,0.0120151164
-0.09290000051,0,0.1574080437,1,0,0,0,0004,0.02263026871
-0.08576449752,0,0.1585793346,1,0,0,0,0001,0.003128810786
-0.07862900198,0,0.157439962,1,0,0,0,0000,0.01913788728
-0.07149349898,0,0.1587707847,1,0,0,0,0002,0.01829508319
-0.06435799599,0,0.1613795906,1,0,0,0,0010,0.003997333813
-0.05722250044,0,0.1591240019,1,0,0,0,0003,0.000820359448
-0.05008699745,0,0.1605928987,1,0,0,0,0008,0.002882800996
-0.04295149446,0,0.1565906554,1,0,0,0,0008,0.00231211842
-0.03581599891,0,0.1593592018,1,0,0,0,0002,0.007270108908
-0.02868049592,0,0.159446314,1,0,0,0,0008,0.01200573891
-0.02154500037,0,0.1599522382,1,0,0,0,0007,0.0292835068
-0.01440949738,0,0.1559553891,1,0,0,0,0005,0.001030787593
-0.007273994386,0,0.1574950665,1,0,0,0,0002,0.002603198867
-0.0001384988427,0,0.158489868,1,0,0,0,0001,0.02133793011
0.006997004151,0,0.1619711369,1,0,0,0,0008,0.02385062166
0.01413249969,0,0.1581701785,1,0,0,0,0008,0.01274442952
0.02126801014,0,0.1594442874,1,0,0,0,0000,0.02234995551
0.02840350568,0,0.1549627334,1,0,0,0,0005,0.01419638749
0.03553900123,0,0.1595713943,1,0,0,0,0003,0.01358252671
0.04267451167,0,0.1601451188,1,0,0,0,0008,0.004071985837
0.04980999231,0,0.156571582,1,0,0,0,0001,0.004157679155
0.05694550276,0,0.1589223295,1,0,0,0,0008,0.009654776193
0.0640810132,0,0.1564745456,1,0,0,0,0008,0.02401860431
0.07121649384,0,0.1618643254,1,0,0,0,0008,0.02193062939
0.07835200429,0,0.1604077667,1,0,0,0,0009,0.007007091306
0.08548751473,0,0.1580280811,1,0,0,0,0009,0.0009541193722
0.09262299538,0,0.1574919671,1,0,0,0,0001,0.01278221142
-0.09290000051,0,0.1639369875,1,0,0,0,0007,0.02358853631
-0.08576449752,0,0.1646664888,1,0,0,0,0001,0.003243644489
-0.07862900198,0,0.1636658758,1,0,0,0,0005,0.01982801966
-0.07149349898,0,0.1649058908,1,0,0,0,0001,0.01894884929
-0.06435799599,0,0.1679539829,1,0,0,0,0002,0.004231075291
-0.05722250044,0,0.1653551012,1,0,0,0,0002,0.001087406185
-0.05008699745,0,0.1674750298,1,0,0,0,0010,0.003007719759
-0.04295149446,0,0.1629767567,1,0,0,0,0000,0.00241408404
-0.03581599891,0,0.1656436175,1,0,0,0,0004,0.007371187676
-0.02868049592,0,0.1662728637,1,0,0,0,0009,0.01244030707
-0.02154500037,0,0.1665305644,1,0,0,0,0005,0.03031248227
-0.01440949738,0,0.1622791737,1,0,0,0,0002,0.001021775766
-0.007273994386,0,0.1637309045,1,0,0,0,0003,0.002701282036
-0.0001384988427,0,0.1646070033,1,0,0,0,0002,0.02222002856
0.006997004151,0,0.168852523,1,0,0,0,0010,0.02478433773
0.01413249969,0,0.1646516472,1,0,0,0,0002,0.01316942926
0.02126801014,0,0.1654196531,1,0,0,0,0000,0.02331686392
0.02840350568,0,0.1611953229,1,0,0,0,0000,0.01479377132
0.03553900123,0,0.1660504192,1,0,0,0,0007,0.01390225347
0.04267451167,0,0.1665743738,1,0,0,0,0001,0.004029127769
0.04980999231,0,0.1627506167,1,0,0,0,0003,0.004328927957
0.05694550276,0,0.1655513793,1,0,0,0,0005,0.009965093806
0.0640810132,0,0.1630980223,1,0,0,0,0005,0.02483857609
0.07121649384,0,0.1682951003,1,0,0,0,0001,0.02275981754
0.07835200429,0,0.1670927852,1,0,0,0,0005,0.00731934607
0.08548751473,0,0.1647598296,1,0,0,0,0006,0.0008304533549
0.09262299538,0,0.1638677865,1,0,0,0,0007,0.01353960391
-0.09290000051,0,0.1704661697,1,0,0,0,0004,0.02448314428
-0.08576449752,0,0.170703724,1,0,0,0,0000,0.003351300722
-0.07862900198,0,0.1701422781,1,0,0,0,0005,0.02050062083
-0.07149349898,0,0.171291396,1,0,0,0,0007,0.01957081445
-0.06435799599,0,0.1742282659,1,0,0,0,0004,0.004356473684
-0.05722250044,0,0.1714362055,1,0,0,0,0000,0.001371090766
-0.05008699745,0,0.1740571111,1,0,0,0,0002,0.003120061709
-0.04295149446,0,0.1690628082,1,0,0,0,0002,0.002501404844
-0.03581599891,0,0.1721283346,1,0,0,0,0006,0.007455908228
-0.02868049592,0,0.1729995161,1,0,0,0,0006,0.01287757978
-0.02154500037,0,0.1730089337,1,0,0,0,0005,0.03141767532
-0.01440949738,0,0.1687031835,1,0,0,0,0007,0.0009992319392
-0.007273994386,0,0.1701170057,1,0,0,0,0005,0.002799839946
-0.0001384988427,0,0.170824483,1,0,0,0,0003,0.02307202481
0.006997004151,0,0.1756340414,1,0,0,0,0006,0.02601572685
0.01413249969,0,0.1709330827,1,0,0,0,0004,0.01360074244
0.02126801014,0,0.1718957573,1,0,0,0,0010,0.02425182797
0.02840350568,0,0.1671778113,1,0,0,0,0000,0.01541562099
0.03553900123,0,0.1728800088,1,0,0,0,0010,0.01429052558
0.04267451167,0,0.172853604,1,0,0,0,0005,0.003977849148
0.04980999231,0,0.1692802757,1,0,0,0,0008,0.004489948507
0.05694550276,0,0.1721805781,1,0,0,0,0008,0.01026270166
0.0640810132,0,0.169771716,1,0,0,0,0009,0.02564649284
0.07121649384,0,0.1747260243,1,0,0,0,0008,0.02357054129
0.07835200429,0,0.1733276099,1,0,0,0,0000,0.007636196446
0.08548751473,0,0.1713415831,1,0,0,0,0006,0.0007125612465
0.09262299538,0,0.1705942899,1,0,0,0,0008,0.0142814666
-0.09290000051,0,0.1770956367,1,0,0,0,0009,0.02545149624
-0.08576449752,0,0.1768912226,1,0,0,0,0004,0.003450787626
-0.07862900198,0,0.1767690927,1,0,0,0,0008,0.02115837857
-0.07149349898,0,0.1778271943,1,0,0,0,0004,0.02020594291
-0.06435799599,0,0.1807531267,1,0,0,0,0007,0.00445209071
-0.05722250044,0,0.1778678149,1,0,0,0,0009,0.00166248763
-0.05008699745,0,0.180389151,1,0,0,0,0005,0.003213124815
-0.04295149446,0,0.1754993349,1,0,0,0,0007,0.00256754295
-0.03581599891,0,0.1784130782,1,0,0,0,0000,0.007522948086
-0.02868049592,0,0.1794259995,1,0,0,0,0003,0.01331917569
-0.02154500037,0,0.1792372316,1,0,0,0,0000,0.03256500512
-0.01440949738,0,0.1754278392,1,0,0,0,0008,0.0009419020498
-0.007273994386,0,0.176603362,1,0,0,0,0005,0.00289944699
-0.0001384988427,0,0.1774428338,1,0,0,0,0010,0.02389899828
0.006997004151,0,0.1820654124,1,0,0,0,0003,0.02704464644
0.01413249969,0,0.1774650067,1,0,0,0,0007,0.01403820235
0.02126801014,0,0.1785223037,1,0,0,0,0003,0.02508900501
0.02840350568,0,0.1733606309,1,0,0,0,0004,0.01601177454
0.03553900123,0,0.1795096546,1,0,0,0,0003,0.01458010729
0.04267451167,0,0.1790828854,1,0,0,0,0000,0.003917302936
0.04980999231,0,0.1760103852,1,0,0,0,0007,0.004659510683
0.05694550276,0,0.1788600534,1,0,0,0,0006,0.01055036671
0.0640810132,0,0.1765958518,1,0,0,0,0008,0.02643385902
0.07121649384,0,0.1815075427,1,0,0,0,0008,0.02434537187
0.07835200429,0,0.1793123931,1,0,0,0,0000,0.00795699656
0.08548751473,0,0.1779235452,1,0,0,0,0006,0.0006034107646
0.09262299538,0,0.1770707816,1,0,0,0,0002,0.01502873283
-0.09290000051,0,0.1837754399,1,0,0,0,0005,0.02626832016
-0.08576449752,0,0.1834290475,1,0,0,0,0007,0.003536968026
-0.07862900198,0,0.1836464554,1,0,0,0,0010,0.02179492451
-0.07149349898,0,0.1841630787,1,0,0,0,0003,0.02085543796
-0.06435799599,0,0.187478587,1,0,0,0,0008,0.00471430365
-0.05722250044,0,0.1845999509,1,0,0,0,0006,0.001969638281
-0.05008699745,0,0.1870216578,1,0,0,0,0008,0.003273016773
-0.04295149446,0,0.1822863072,1,0,0,0,0009,0.002603559522
-0.03581599891,0,0.1846479028,1,0,0,0,0005,0.007576540578
-0.02868049592,0,0.1858526915,1,0,0,0,0006,0.01375761908
-0.02154500037,0,0.185665831,1,0,0,0,0009,0.03366163
-0.01440949738,0,0.1818021387,1,0,0,0,0000,0.0008294539875
-0.007273994386,0,0.1832900196,1,0,0,0,0009,0.002997949719
-0.0001384988427,0,0.184011355,1,0,0,0,0002,0.02474517934
0.006997004151,0,0.1886470467,1,0,0,0,0009,0.02784198709
0.01413249969,0,0.1842473298,1,0,0,0,0009,0.01448356733
0.02126801014,0,0.1847986132,1,0,0,0,0003,0.02598435804
0.02840350568,0,0.1798438877,1,0,0,0,0006,0.01655946672
0.03553900123,0,0.1858891696,1,0,0,0,0005,0.01493087504
0.04267451167,0,0.1850619167,1,0,0,0,0000,0.003849276574
0.04980999231,0,0.1828408688,1,0,0,0,0010,0.004861839116
0.05694550276,0,0.1853395253,1,0,0,0,0004,0.0108335251
0.0640810132,0,0.1833200902,1,0,0,0,0007,0.02721292898
0.07121649384,0,0.1883893758,1,0,0,0,0010,0.02509582415
0.07835200429,0,0.1855475157,1,0,0,0,0005,0.008270462975
0.08548751473,0,0.1846057922,1,0,0,0,0008,0.0005036662915
0.09262299538,0,0.1834472865,1,0,0,0,0006,0.01577633247
-0.09290000051,0,0.1904054135,1,0,0,0,0008,0.02714811824
-0.08576449752,0,0.1901671737,1,0,0,0,0008,0.003608312691
-0.07862900198,0,0.1905240864,1,0,0,0,0008,0.02241222188
-0.07149349898,0,0.1905491501,1,0,0,0,0005,0.02146493457
-0.06435799599,0,0.1941542476,1,0,0,0,0006,0.00486653531
-0.05722250044,0,0.1910320371,1,0,0,0,0003,0.002295370214
-0.05008699745,0,0.1936544329,1,0,0,0,0005,0.003292311681
-0.04295149446,0,0.1890234798,1,0,0,0,0006,0.002601973712
-0.03581599891,0,0.1911331266,1,0,0,0,0005,0.007613045163
-0.02868049592,0,0.1922294945,1,0,0,0,0002,0.01419384964
-0.02154500037,0,0.1925951988,1,0,0,0,0010,0.03475262225
-0.01440949738,0,0.1881765574,1,0,0,0,0008,0.0006767401355
-0.007273994386,0,0.1901769787,1,0,0,0,0009,0.003096961183
-0.0001384988427,0,0.1904298216,1,0,0,0,0007,0.02559515275
0.006997004151,0,0.1955792457,1,0,0,0,0010,0.02871482633
0.01413249969,0,0.1910799593,1,0,0,0,0008,0.01494215708
0.02126801014,0,0.1913754493,1,0,0,0,0009,0.02691080607
0.02840350568,0,0.1861271411,1,0,0,0,0000,0.01711135171
0.03553900123,0,0.1923689693,1,0,0,0,0005,0.01539541595
0.04267451167,0,0.191241309,1,0,0,0,0004,0.003778710729
